Indic Sentence,English Sentence,cleaned_english_text,cleaned_bengali_text,token_english,token_bengali,POS_Tags_eng,POS_Tags_ben,NER_eng,NER_ben,stem_eng,stem_ben
এই বিষয়টি আলাপ আলোচনার মাধ্যমে সমাধান করা উচিত।,This issue should be resolved through talks.,this issue should be resolved through talks,এই বিষয়টি আলাপ আলোচনার মাধ্যমে সমাধান করা উচিত,"['issue', 'should', 'resolved', 'talks']","['বিষয়টি', 'আলাপ', 'আলোচনার', 'মাধ্যমে', 'সমাধান', 'করা']","[('this', 'NN'), ('issue', 'NN'), ('should', 'VBZ'), ('be', 'JJ'), ('resolved', 'NN'), ('through', 'NN'), ('talks', 'NN')]","[('এই', 'DAB'), ('বিষয়টি', 'NC'), ('আলাপ', 'NC'), ('আলোচনার', 'NC'), ('মাধ্যমে', 'PP'), ('সমাধান', 'NC'), ('করা', 'NV'), ('উচিত', 'JJ')]","[('issue', 'NN'), ('should', 'MD'), ('resolved', 'VB'), ('talks', 'NNS')]","[('এই', 'O'), ('বিষয়টি', 'O'), ('আলাপ', 'O'), ('আলোচনার', 'O'), ('মাধ্যমে', 'O'), ('সমাধান', 'O'), ('করা', 'O'), ('উচিত', 'O')]","['issue', 'should', 'resolv', 'talk']","['বিষয়টি', 'আলাপ', 'আলোচনা', 'মাধ্যম', 'সমাধান', 'ক']"
মাস-খানেক গত হইয়াছে।,A few months passed.,a few months passed,মাসখানেক গত হইয়াছে,"['a', 'few', 'months', 'passed']","['মাসখানেক', 'গত', 'হইয়াছে']","[('a', 'DT'), ('few', 'NN'), ('months', 'MD'), ('passed', 'VB')]","[('মাসখানেক', 'NC'), ('গত', 'JJ'), ('হইয়াছে', 'VM')]","[('a', 'DT'), ('few', 'JJ'), ('months', 'NNS'), ('passed', 'VBN')]","[('মাসখানেক', 'O'), ('গত', 'O'), ('হইয়াছে', 'O')]","['a', 'few', 'month', 'pas']","['মাসখানেক', 'গত', 'হইয়া']"
পুলিস আটক করে পাঁচ জনকে।,Police arrested five people.,police arrested five people,পুলিস আটক করে পাঁচ জনকে,"['police', 'arrested', 'five', 'people']","['পুলিস', 'আটক', 'করে', 'পাঁচ', 'জনকে']","[('police', 'NN'), ('arrested', 'DT'), ('five', 'JJ'), ('people', 'NN')]","[('পুলিস', 'NC'), ('আটক', 'NC'), ('করে', 'VM'), ('পাঁচ', 'JQ'), ('জনকে', 'NC')]","[('police', 'NNS'), ('arrested', 'VBD'), ('five', 'CD'), ('people', 'NNS')]","[('পুলিস', 'S-PER'), ('আটক', 'O'), ('করে', 'O'), ('পাঁচ', 'O'), ('জনকে', 'O')]","['police', 'arr', 'five', 'people']","['পুলিস', 'আটক', 'ক', 'পাঁচ', 'জনক']"
ভারতীয় রেল মন্ত্রক,Indian railways ministry,indian railways ministry,ভারতীয় রেল মন্ত্রক,"['indian', 'railways', 'ministry']","['ভারতীয়', 'রেল', 'মন্ত্রক']","[('indian', 'NN'), ('railways', 'NN'), ('ministry', 'NN')]","[('ভারতীয়', 'JJ'), ('রেল', 'NC'), ('মন্ত্রক', 'NC')]","[('indian', 'JJ'), ('railways', 'NNS'), ('ministry', 'NN')]","[('ভারতীয়', 'S-LOC'), ('রেল', 'O'), ('মন্ত্রক', 'O')]","['indian', 'railway', 'ministry']","['ভারতীয়', 'রেল', 'মন্ত্রক']"
আপনেরে আমি দেখাই।,I’ll show you.,ill show you,আপনেরে আমি দেখাই,"['ill', 'show']","['আপনেরে', 'দেখাই']","[('ill', 'NN'), ('show', 'NNS'), ('you', 'VBP')]","[('আপনেরে', 'PPR'), ('আমি', 'PPR'), ('দেখাই', 'VM')]","[('ill', 'NN'), ('show', 'NN')]","[('আপনেরে', 'O'), ('আমি', 'S-PER'), ('দেখাই', 'O')]","['ill', 'show']","['আপনে', 'দেখাই']"
আপনিই আমাদের মধ্যে সর্বশ্রেষ্ঠ।,You are the very best of us.,you are the very best of us,আপনিই আমাদের মধ্যে সর্বশ্রেষ্ঠ,"['very', 'best', 'us']","['আপনিই', 'মধ্যে', 'সর্বশ্রেষ্ঠ']","[('you', 'RB'), ('are', 'DT'), ('the', 'NN'), ('very', 'NN'), ('best', 'NN'), ('of', 'IN'), ('us', 'PRP')]","[('আপনিই', 'PPR'), ('আমাদের', 'PPR'), ('মধ্যে', 'NST'), ('সর্বশ্রেষ্ঠ', 'JJ')]","[('very', 'RB'), ('best', 'JJS'), ('us', 'PRP')]","[('আপনিই', 'S-PER'), ('আমাদের', 'S-PER'), ('মধ্যে', 'O'), ('সর্বশ্রেষ্ঠ', 'O')]","['very', 'b', 'u']","['আপনিই', 'মধ্য', 'সর্বশ্রেষ্ঠ']"
তিনি পেশায় একজন মাছ ব্যবসায়ী।,He is a fisherman by profession.,he is a fisherman by profession,তিনি পেশায় একজন মাছ ব্যবসায়ী,"['a', 'fisherman', 'profession']","['তিনি', 'পেশায়', 'একজন', 'মাছ', 'ব্যবসায়ী']","[('he', 'JJ'), ('is', 'NNS'), ('a', 'DT'), ('fisherman', 'JJ'), ('by', 'NN'), ('profession', 'NN')]","[('তিনি', 'PPR'), ('পেশায়', 'NC'), ('একজন', 'JQ'), ('মাছ', 'NC'), ('ব্যবসায়ী', 'NC')]","[('a', 'DT'), ('fisherman', 'JJ'), ('profession', 'NN')]","[('তিনি', 'S-PER'), ('পেশায়', 'O'), ('একজন', 'O'), ('মাছ', 'O'), ('ব্যবসায়ী', 'O')]","['a', 'fisherman', 'profession']","['তিনি', 'পেশায়', 'একজন', 'মা', 'ব্যবসায়ী']"
অথচ আলাদা কেন?,Why different?,why different,অথচ আলাদা কেন,"['why', 'different']","['আলাদা', 'কেন']","[('why', 'NN'), ('different', 'NN')]","[('অথচ', 'CSB'), ('আলাদা', 'JJ'), ('কেন', 'PWH')]","[('why', 'WRB'), ('different', 'JJ')]","[('অথচ', 'O'), ('আলাদা', 'O'), ('কেন', 'O')]","['why', 'differe']","['আলাদা', 'কেন']"
তবে তাদের ব্যাপারে বিস্তারিত আর কিছু জানায়নি পুলিশ।,"Police, however, did not give details about this.",police however did not give details about this,তবে তাদের ব্যাপারে বিস্তারিত আর কিছু জানায়নি পুলিশ,"['police', 'however', 'did', 'not', 'give', 'details', 'about']","['তবে', 'তাদের', 'ব্যাপারে', 'বিস্তারিত', 'কিছু', 'জানায়নি', 'পুলিশ']","[('police', 'RB'), ('however', 'JJ'), ('did', 'NN'), ('not', 'NN'), ('give', 'NN'), ('details', 'VBD'), ('about', 'DT'), ('this', 'NN')]","[('তবে', 'CSB'), ('তাদের', 'PPR'), ('ব্যাপারে', 'NC'), ('বিস্তারিত', 'JJ'), ('আর', 'CCD'), ('কিছু', 'JQ'), ('জানায়নি', 'VM'), ('পুলিশ', 'NC')]","[('police', 'NNS'), ('however', 'RB'), ('did', 'VBD'), ('not', 'RB'), ('give', 'VB'), ('details', 'NNS'), ('about', 'IN')]","[('তবে', 'O'), ('তাদের', 'S-PER'), ('ব্যাপারে', 'O'), ('বিস্তারিত', 'O'), ('আর', 'O'), ('কিছু', 'O'), ('জানায়নি', 'O'), ('পুলিশ', 'S-PER')]","['police', 'howev', 'did', 'not', 'give', 'detail', 'about']","['তব', 'তাদ', 'ব্যাপা', 'বিস্তারিত', 'কিছু', 'জানায়নি', 'পুলিশ']"
আমি অভিনয় ভালবাসি।,I love acting.,i love acting,আমি অভিনয় ভালবাসি,"['i', 'love', 'acting']","['অভিনয়', 'ভালবাসি']","[('i', 'NNS'), ('love', 'VBP'), ('acting', 'DT')]","[('আমি', 'PPR'), ('অভিনয়', 'NC'), ('ভালবাসি', 'VM')]","[('i', 'NN'), ('love', 'VBP'), ('acting', 'VBG')]","[('আমি', 'S-PER'), ('অভিনয়', 'O'), ('ভালবাসি', 'O')]","['i', 'love', 'act']","['অভিনয়', 'ভালবাসি']"
"গল্প নাই, সংলাপ নাই।","No story, no dialogues.",no story no dialogues,গল্প নাই সংলাপ নাই,"['no', 'story', 'no', 'dialogues']","['গল্প', 'নাই', 'সংলাপ', 'নাই']","[('no', 'NN'), ('story', 'VBZ'), ('no', 'JJ'), ('dialogues', 'NN')]","[('গল্প', 'NC'), ('নাই', 'CX'), ('সংলাপ', 'NC'), ('নাই', 'CX')]","[('no', 'DT'), ('story', 'NN'), ('no', 'DT'), ('dialogues', 'NNS')]","[('গল্প', 'O'), ('নাই', 'O'), ('সংলাপ', 'O'), ('নাই', 'O')]","['no', 'story', 'no', 'dialogue']","['গল্প', 'নাই', 'সংলাপ', 'নাই']"
দেখুন ভিডিও ],Watch video ],watch video,দেখুন ভিডিও,"['watch', 'video']","['দেখুন', 'ভিডিও']","[('watch', 'NN'), ('video', 'NN')]","[('দেখুন', 'VM'), ('ভিডিও', 'PU')]","[('watch', 'NN'), ('video', 'NN')]","[('দেখুন', 'O'), ('ভিডিও', 'O')]","['watch', 'video']","['দেখুন', 'ভিডিও']"
"জার্মান চ্যান্সেলর আঙ্গেলা ম্যার্কেল বলেছেন, ‘‘আজ এটা স্পষ্ট যে, অক্টোবরের মধ্যে আমাদের উল্লেখযোগ্য অগ্রগতি দরকার এবং তারপর নভেম্বরের মধ্যে সবকিছু চূড়ান্ত করার লক্ষ্যে আমাদের কাজ করতে হবে৷’’
","""It was clear today that we need substantial progress by October and that we then aim to finalize everything in November,"""" said German Chancellor Angela Merkel.""
",it was clear today that we need substantial progress by october and that we then aim to finalize everything in november said german chancellor angela merkel,জার্মান চ্যান্সেলর আঙ্গেলা ম্যার্কেল বলেছেন আজ এটা স্পষ্ট যে অক্টোবরের মধ্যে আমাদের উল্লেখযোগ্য অগ্রগতি দরকার এবং তারপর নভেম্বরের মধ্যে সবকিছু চূড়ান্ত করার লক্ষ্যে আমাদের কাজ করতে হবে৷,"['clear', 'today', 'need', 'substantial', 'progress', 'october', 'aim', 'finalize', 'everything', 'november', 'said', 'german', 'chancellor', 'angela', 'merkel']","['জার্মান', 'চ্যান্সেলর', 'আঙ্গেলা', 'ম্যার্কেল', 'বলেছেন', 'স্পষ্ট', 'যে', 'অক্টোবরের', 'মধ্যে', 'উল্লেখযোগ্য', 'অগ্রগতি', 'দরকার', 'তারপর', 'নভেম্বরের', 'মধ্যে', 'সবকিছু', 'চূড়ান্ত', 'করার', 'লক্ষ্যে', 'কাজ', 'করতে', 'হবে৷']","[('it', 'NNS'), ('was', 'VBP'), ('clear', 'JJ'), ('today', 'NN'), ('that', 'NN'), ('we', 'NN'), ('need', 'NN'), ('substantial', 'NNS'), ('progress', 'VBP'), ('by', 'NN'), ('october', 'IN'), ('and', 'DT'), ('that', 'NN'), ('we', 'MD'), ('then', 'VB'), ('aim', 'DT'), ('to', 'NN'), ('finalize', 'MD'), ('everything', 'VB'), ('in', 'JJ'), ('november', 'NN'), ('said', 'VBZ'), ('german', 'JJ'), ('chancellor', 'NN'), ('angela', 'DT'), ('merkel', 'NN')]","[('জার্মান', 'JJ'), ('চ্যান্সেলর', 'NC'), ('আঙ্গেলা', 'NC'), ('ম্যার্কেল', 'NC'), ('বলেছেন', 'VM'), ('আজ', 'ALC'), ('এটা', 'PPR'), ('স্পষ্ট', 'JJ'), ('যে', 'DRL'), ('অক্টোবরের', 'NC'), ('মধ্যে', 'NST'), ('আমাদের', 'PPR'), ('উল্লেখযোগ্য', 'JJ'), ('অগ্রগতি', 'NC'), ('দরকার', 'NC'), ('এবং', 'CCD'), ('তারপর', 'CSB'), ('নভেম্বরের', 'NC'), ('মধ্যে', 'NST'), ('সবকিছু', 'JQ'), ('চূড়ান্ত', 'JJ'), ('করার', 'NV'), ('লক্ষ্যে', 'NC'), ('আমাদের', 'PPR'), ('কাজ', 'NC'), ('করতে', 'VM'), ('হবে৷', 'PU')]","[('clear', 'JJ'), ('today', 'NN'), ('need', 'VBP'), ('substantial', 'JJ'), ('progress', 'NN'), ('october', 'NNP'), ('aim', 'NN'), ('finalize', 'VBD'), ('everything', 'NN'), ('november', 'NN'), ('said', 'VBD'), ('german', 'JJ'), ('chancellor', 'NN'), ('angela', 'NN'), ('merkel', 'NN')]","[('জার্মান', 'S-LOC'), ('চ্যান্সেলর', 'S-PER'), ('আঙ্গেলা', 'B-PER'), ('ম্যার্কেল', 'E-PER'), ('বলেছেন', 'O'), ('আজ', 'O'), ('এটা', 'O'), ('স্পষ্ট', 'O'), ('যে', 'O'), ('অক্টোবরের', 'O'), ('মধ্যে', 'O'), ('আমাদের', 'S-PER'), ('উল্লেখযোগ্য', 'O'), ('অগ্রগতি', 'O'), ('দরকার', 'O'), ('এবং', 'O'), ('তারপর', 'O'), ('নভেম্বরের', 'O'), ('মধ্যে', 'O'), ('সবকিছু', 'O'), ('চূড়ান্ত', 'O'), ('করার', 'O'), ('লক্ষ্যে', 'O'), ('আমাদের', 'S-PER'), ('কাজ', 'O'), ('করতে', 'O'), ('হবে৷', 'O')]","['clear', 'today', 'ne', 'substantial', 'progre', 'octob', 'aim', 'finalize', 'everyth', 'novemb', 'said', 'german', 'chancellor', 'angela', 'merkel']","['জার্মান', 'চ্যান্সেল', 'আঙ্গেলা', 'ম্যার্কেল', 'বল', 'স্পষ্ট', 'য', 'অক্টোব', 'মধ্য', 'উল্লেখযোগ্য', 'অগ্রগতি', 'দরকা', 'তারপ', 'নভেম্ব', 'মধ্য', 'সবকিছু', 'চূড়ান্ত', 'করা', 'লক্ষ্য', 'কাজ', 'করত', 'হবে৷']"
আরেকটি গৌণ কারণ রয়েছে।,There is another reason.,there is another reason,আরেকটি গৌণ কারণ রয়েছে,"['another', 'reason']","['আরেকটি', 'গৌণ', 'কারণ', 'রয়েছে']","[('there', 'NN'), ('is', 'NNS'), ('another', 'DT'), ('reason', 'NN')]","[('আরেকটি', 'JQ'), ('গৌণ', 'JJ'), ('কারণ', 'NC'), ('রয়েছে', 'VM')]","[('another', 'DT'), ('reason', 'NN')]","[('আরেকটি', 'O'), ('গৌণ', 'O'), ('কারণ', 'O'), ('রয়েছে', 'O')]","['anoth', 'reason']","['আরেকটি', 'গৌণ', 'কারণ', 'রয়']"
তবে তিনি বিস্তারিত জানাতে অস্বীকার করেন।,"He, however, declined to give details.",he however declined to give details,তবে তিনি বিস্তারিত জানাতে অস্বীকার করেন,"['however', 'declined', 'give', 'details']","['তবে', 'তিনি', 'বিস্তারিত', 'জানাতে', 'অস্বীকার', 'করেন']","[('he', 'RB'), ('however', 'JJ'), ('declined', 'NN'), ('to', 'NN'), ('give', 'NN'), ('details', 'NN')]","[('তবে', 'CSB'), ('তিনি', 'PPR'), ('বিস্তারিত', 'JJ'), ('জানাতে', 'VM'), ('অস্বীকার', 'NC'), ('করেন', 'VM')]","[('however', 'RB'), ('declined', 'VBD'), ('give', 'CD'), ('details', 'NNS')]","[('তবে', 'O'), ('তিনি', 'S-PER'), ('বিস্তারিত', 'O'), ('জানাতে', 'O'), ('অস্বীকার', 'O'), ('করেন', 'O')]","['howev', 'declin', 'give', 'detail']","['তব', 'তিনি', 'বিস্তারিত', 'জানাত', 'অস্বীকা', 'করেন']"
তিনি আমার পরিবারের মতোই।,He is like my family.,he is like my family,তিনি আমার পরিবারের মতোই,"['like', 'my', 'family']","['তিনি', 'পরিবারের', 'মতোই']","[('he', 'JJ'), ('is', 'NNS'), ('like', 'VBP'), ('my', 'JJ'), ('family', 'NN')]","[('তিনি', 'PPR'), ('আমার', 'PPR'), ('পরিবারের', 'NC'), ('মতোই', 'CX')]","[('like', 'IN'), ('my', 'PRP$'), ('family', 'NN')]","[('তিনি', 'S-PER'), ('আমার', 'S-PER'), ('পরিবারের', 'O'), ('মতোই', 'O')]","['like', 'my', 'fami']","['তিনি', 'পরিবা', 'মতোই']"
